customer_key,transaction_count,transaction_value,fraud_transaction_count,fraud_rate_pct,fraud_loss,average_transaction_amount
49390,37,4088.79,1.0,2.7027,763.42,110.51
464,69,6308.61,2.0,2.8986,763.39,91.43
49990,58,5050.05,3.0,5.1724,763.21,87.07
38595,62,8410.2,2.0,3.2258,763.14,135.65
16065,65,5066.86,2.0,3.0769,763.1,77.95
45971,65,6839.39,3.0,4.6154,763.02,105.22
44615,74,6707.97,2.0,2.7027,762.91,90.65
25677,21,2911.32,1.0,4.7619,762.7,138.63
42848,33,4032.17,2.0,6.0606,762.64,122.19
40237,25,2816.79,2.0,8.0,762.64,112.67
29706,104,10984.83,2.0,1.9231,762.63,105.62
47421,91,8438.66,2.0,2.1978,762.6,92.73
36632,26,2649.56,3.0,11.5385,762.52,101.91
11448,108,9045.01,2.0,1.8519,762.5,83.75
4265,51,4256.41,1.0,1.9608,762.47,83.46
6469,67,7206.22,1.0,1.4925,762.46,107.56
13477,134,13686.22,2.0,1.4925,762.4,102.14
16473,119,10208.42,4.0,3.3613,762.36,85.79
38616,70,6646.54,3.0,4.2857,762.34,94.95
31947,64,5925.03,2.0,3.125,762.33,92.58
36143,61,7184.0,2.0,3.2787,762.32,117.77
46909,123,12253.37,3.0,2.439,762.23,99.62
49280,138,13276.74,2.0,1.4493,762.2,96.21
36382,94,8817.87,3.0,3.1915,762.12,93.81
34283,76,6970.25,3.0,3.9474,762.08,91.71
1095,101,9678.21,3.0,2.9703,762.03,95.82
8201,85,8009.78,1.0,1.1765,762.0,94.23
22405,90,8020.31,2.0,2.2222,761.71,89.11
4354,69,7125.28,1.0,1.4493,761.5,103.26
28951,69,6375.76,1.0,1.4493,761.44,92.4
2048,71,5081.32,2.0,2.8169,761.35,71.57
430,70,7116.44,2.0,2.8571,761.27,101.66
37566,99,9802.79,2.0,2.0202,761.05,99.02
3187,62,6370.18,2.0,3.2258,761.03,102.74
30256,72,7566.19,1.0,1.3889,760.98,105.09
49057,38,3336.56,1.0,2.6316,760.8,87.8
31289,98,8218.85,3.0,3.0612,760.65,83.87
3267,35,3902.77,1.0,2.8571,760.54,111.51
46666,69,5198.29,1.0,1.4493,760.43,75.34
9118,57,5231.94,1.0,1.7544,760.33,91.79
31464,23,2639.66,1.0,4.3478,760.32,114.77
37808,33,4182.83,2.0,6.0606,760.18,126.75
32114,93,7904.28,2.0,2.1505,760.01,84.99
49143,58,7021.38,2.0,3.4483,759.82,121.06
33432,90,7219.05,2.0,2.2222,759.75,80.21
33863,32,3032.05,2.0,6.25,759.66,94.75
23434,73,6582.18,1.0,1.3699,759.35,90.17
20125,59,6452.88,2.0,3.3898,759.26,109.37
45842,67,6524.76,2.0,2.9851,759.21,97.38
1007,80,8209.48,2.0,2.5,758.94,102.62
40168,30,3917.45,1.0,3.3333,758.78,130.58
25616,80,7989.26,2.0,2.5,758.71,99.87
18728,34,3967.4,1.0,2.9412,758.6,116.69
23065,84,7163.4,1.0,1.1905,758.39,85.28
15335,83,6977.82,1.0,1.2048,758.22,84.07
5427,29,3673.74,2.0,6.8966,758.07,126.68
43151,105,11360.9,3.0,2.8571,757.98,108.2
20338,56,6673.83,2.0,3.5714,757.9,119.18
15750,29,3701.97,2.0,6.8966,757.44,127.65
44694,183,16810.62,2.0,1.0929,757.31,91.86
1596,20,2695.79,1.0,5.0,757.3,134.79
32504,128,10821.31,3.0,2.3438,757.29,84.54
13675,71,6661.45,3.0,4.2254,757.23,93.82
32462,136,12007.14,3.0,2.2059,757.19,88.29
24699,64,5965.37,3.0,4.6875,757.11,93.21
27395,29,2604.77,1.0,3.4483,757.06,89.82
28239,61,5852.56,2.0,3.2787,757.03,95.94
7516,31,3158.36,1.0,3.2258,756.98,101.88
16333,26,2619.92,1.0,3.8462,756.97,100.77
41592,131,11751.34,3.0,2.2901,756.88,89.7
44884,101,10204.67,1.0,0.9901,756.78,101.04
7823,26,3057.35,2.0,7.6923,756.67,117.59
33240,100,8831.15,2.0,2.0,756.62,88.31
16138,59,6352.56,1.0,1.6949,756.61,107.67
25390,31,3403.65,1.0,3.2258,756.48,109.8
40276,129,9697.03,2.0,1.5504,756.33,75.17
22895,27,3135.18,3.0,11.1111,756.33,116.12
23761,42,3781.3,1.0,2.381,756.32,90.03
4397,61,7490.58,2.0,3.2787,756.24,122.8
37619,33,3573.09,1.0,3.0303,756.21,108.28
45768,80,7675.22,2.0,2.5,755.93,95.94
11176,70,7626.06,2.0,2.8571,755.78,108.94
5151,132,14171.11,3.0,2.2727,755.66,107.36
25661,94,8373.85,3.0,3.1915,755.61,89.08
14344,55,5541.15,2.0,3.6364,755.6,100.75
21396,84,6450.17,2.0,2.381,755.59,76.79
30759,79,7569.73,1.0,1.2658,755.49,95.82
39942,164,13655.91,2.0,1.2195,755.45,83.27
7994,61,9114.59,1.0,1.6393,755.36,149.42
717,73,7830.33,1.0,1.3699,755.24,107.26
1669,59,5316.17,3.0,5.0847,755.08,90.1
252,59,6625.04,2.0,3.3898,754.85,112.29
3261,95,8210.6,2.0,2.1053,754.77,86.43
48008,73,8213.55,1.0,1.3699,754.76,112.51
35883,103,8853.49,1.0,0.9709,754.6,85.96
29049,104,10438.9,2.0,1.9231,754.55,100.37
7457,117,11468.42,3.0,2.5641,754.34,98.02
16861,100,8609.84,3.0,3.0,754.33,86.1
10479,34,3645.99,2.0,5.8824,754.06,107.23
45578,95,8724.07,2.0,2.1053,754.04,91.83
35324,28,2867.23,1.0,3.5714,754.03,102.4
32414,27,3173.16,1.0,3.7037,753.68,117.52
36033,96,8622.59,1.0,1.0417,753.59,89.82
40719,70,6008.12,1.0,1.4286,753.55,85.83
21517,67,6633.61,1.0,1.4925,753.4,99.01
10808,27,2760.95,1.0,3.7037,753.23,102.26
19945,101,9635.35,2.0,1.9802,753.15,95.4
13889,28,2607.34,1.0,3.5714,753.13,93.12
5931,64,5357.65,1.0,1.5625,752.97,83.71
15445,96,8091.6,2.0,2.0833,752.88,84.29
28820,29,2891.52,2.0,6.8966,752.82,99.71
40661,88,8944.35,2.0,2.2727,752.75,101.64
7122,32,5210.58,1.0,3.125,752.75,162.83
4679,90,8530.82,2.0,2.2222,752.65,94.79
42095,97,9815.99,3.0,3.0928,752.51,101.2
9283,62,5477.94,2.0,3.2258,752.39,88.35
41486,29,3676.63,2.0,6.8966,752.34,126.78
40279,67,6658.1,2.0,2.9851,751.97,99.37
2858,26,3068.89,1.0,3.8462,751.86,118.03
47213,77,6492.28,3.0,3.8961,751.85,84.32
39084,62,6076.73,1.0,1.6129,751.74,98.01
28438,66,6345.47,1.0,1.5152,751.73,96.14
10756,23,3706.3,1.0,4.3478,751.69,161.14
45021,35,3165.0,2.0,5.7143,751.67,90.43
36816,99,8757.97,2.0,2.0202,751.66,88.46
21491,57,6453.86,1.0,1.7544,751.54,113.23
19709,130,11816.08,2.0,1.5385,751.5,90.89
49924,60,5529.21,3.0,5.0,751.47,92.15
13521,55,5206.22,1.0,1.8182,751.46,94.66
11106,29,3321.79,2.0,6.8966,751.36,114.54
14830,37,3452.09,1.0,2.7027,751.21,93.3
19116,138,12924.26,2.0,1.4493,751.13,93.65
49042,61,5150.21,2.0,3.2787,751.01,84.43
37518,36,3047.5,1.0,2.7778,751.0,84.65
18650,63,6833.55,2.0,3.1746,750.97,108.47
2792,168,15503.67,2.0,1.1905,750.92,92.28
8078,93,7242.92,1.0,1.0753,750.83,77.88
26533,136,11964.35,1.0,0.7353,750.82,87.97
41989,86,8580.33,2.0,2.3256,750.69,99.77
31404,64,6156.69,3.0,4.6875,750.64,96.2
45942,97,7081.46,1.0,1.0309,750.6,73.0
30044,27,2966.55,1.0,3.7037,750.59,109.87
7658,28,4217.95,1.0,3.5714,750.48,150.64
10150,98,8428.68,2.0,2.0408,750.43,86.01
27468,31,3793.37,1.0,3.2258,750.4,122.37
46501,65,5703.28,1.0,1.5385,750.36,87.74
43894,74,9020.35,1.0,1.3514,750.31,121.9
23398,66,6662.29,2.0,3.0303,750.29,100.94
38211,38,4129.86,2.0,5.2632,750.2,108.68
29898,134,11813.0,3.0,2.2388,750.14,88.16
6418,52,4511.17,1.0,1.9231,750.0,86.75
5506,106,9287.26,3.0,2.8302,749.9,87.62
36385,65,6530.88,1.0,1.5385,749.87,100.48
32586,52,6501.02,1.0,1.9231,749.82,125.02
21352,49,5019.39,1.0,2.0408,749.79,102.44
33680,63,5585.23,2.0,3.1746,749.77,88.65
44878,35,2934.45,2.0,5.7143,749.74,83.84
16259,72,7582.95,3.0,4.1667,749.73,105.32
40222,56,5588.25,1.0,1.7857,749.69,99.79
3987,70,6133.95,2.0,2.8571,749.58,87.63
26876,31,3948.74,1.0,3.2258,749.54,127.38
12783,65,7068.73,2.0,3.0769,749.34,108.75
9547,65,7547.12,1.0,1.5385,749.29,116.11
44542,81,8531.57,2.0,2.4691,749.21,105.33
883,61,6782.56,2.0,3.2787,749.21,111.19
2766,53,4895.27,1.0,1.8868,749.17,92.36
47257,46,4310.21,1.0,2.1739,748.93,93.7
34197,71,6210.54,2.0,2.8169,748.85,87.47
12083,59,6033.14,2.0,3.3898,748.83,102.26
9549,63,7347.5,2.0,3.1746,748.75,116.63
24004,161,13352.04,1.0,0.6211,748.7,82.93
44699,37,4700.75,1.0,2.7027,748.69,127.05
8594,81,7019.49,2.0,2.4691,748.53,86.66
4292,57,5737.64,1.0,1.7544,748.26,100.66
32419,63,6543.2,2.0,3.1746,748.24,103.86
38961,34,4494.38,2.0,5.8824,748.19,132.19
25525,27,3691.81,1.0,3.7037,748.01,136.73
32476,31,3370.88,1.0,3.2258,747.96,108.74
11269,119,11729.05,3.0,2.521,747.87,98.56
30533,67,7798.63,1.0,1.4925,747.86,116.4
25568,21,2071.74,1.0,4.7619,747.86,98.65
48934,65,7164.02,1.0,1.5385,747.65,110.22
14037,50,4320.6,1.0,2.0,747.64,86.41
28412,28,2531.67,3.0,10.7143,747.41,90.42
46655,78,8741.33,2.0,2.5641,747.35,112.07
36898,89,9202.02,2.0,2.2472,747.32,103.39
21480,88,8344.35,2.0,2.2727,747.27,94.82
17545,93,9638.99,2.0,2.1505,747.2,103.65
4162,105,9576.0,2.0,1.9048,747.07,91.2
1122,32,3799.47,2.0,6.25,747.0,118.73
33843,52,5064.2,2.0,3.8462,746.98,97.39
27624,64,6656.24,1.0,1.5625,746.98,104.0
11838,66,6153.37,2.0,3.0303,746.46,93.23
44375,71,5931.99,2.0,2.8169,746.38,83.55
4986,56,5929.16,1.0,1.7857,746.36,105.88
33296,27,4005.91,2.0,7.4074,746.34,148.37
39676,68,7072.95,2.0,2.9412,746.25,104.01
8202,30,3546.46,2.0,6.6667,746.16,118.22
37736,51,5603.55,2.0,3.9216,746.1,109.87
34243,58,6295.05,3.0,5.1724,746.1,108.54
17237,66,5609.67,2.0,3.0303,746.04,85.0
28609,21,2438.0,2.0,9.5238,746.02,116.1
35402,96,8767.72,1.0,1.0417,745.85,91.33
19527,36,3929.1,1.0,2.7778,745.82,109.14
35496,33,3437.78,2.0,6.0606,745.74,104.18
36955,23,3286.97,2.0,8.6957,745.69,142.91
2585,38,4384.7,1.0,2.6316,745.41,115.39
2664,73,7234.07,2.0,2.7397,745.21,99.1
25413,84,9116.24,1.0,1.1905,745.2,108.53
12718,82,8957.0,1.0,1.2195,745.13,109.23
25141,40,3907.58,2.0,5.0,745.11,97.69
4869,41,3567.21,1.0,2.439,744.92,87.01
45845,84,8771.7,2.0,2.381,744.78,104.42
15949,55,5710.07,2.0,3.6364,744.77,103.82
14956,64,6813.82,1.0,1.5625,744.76,106.47
1109,51,5241.84,2.0,3.9216,744.69,102.78
30101,56,5970.74,2.0,3.5714,744.52,106.62
19681,176,16613.13,2.0,1.1364,744.47,94.39
35756,89,7322.18,1.0,1.1236,744.26,82.27
34363,65,5804.38,2.0,3.0769,744.11,89.3
21340,69,6878.86,2.0,2.8986,744.1,99.69
42492,17,1854.57,2.0,11.7647,744.08,109.09
38074,70,7165.58,2.0,2.8571,743.99,102.37
1053,109,9187.82,2.0,1.8349,743.74,84.29
44631,33,4784.66,1.0,3.0303,743.73,144.99
32968,157,13754.32,2.0,1.2739,743.6,87.61
9177,67,6949.35,1.0,1.4925,743.54,103.72
374,58,5637.52,3.0,5.1724,743.49,97.2
44156,89,7114.37,1.0,1.1236,743.32,79.94
19570,121,9983.92,3.0,2.4793,743.28,82.51
23399,22,2373.47,1.0,4.5455,743.22,107.89
16565,38,3402.66,1.0,2.6316,743.09,89.54
3375,42,4368.11,3.0,7.1429,742.93,104.0
42552,59,7244.0,1.0,1.6949,742.84,122.78
33388,38,3842.26,1.0,2.6316,742.82,101.11
41237,82,7187.46,2.0,2.439,742.78,87.65
5557,38,3841.65,1.0,2.6316,742.78,101.1
11948,29,4198.68,3.0,10.3448,742.77,144.78
38189,64,5624.32,1.0,1.5625,742.58,87.88
43032,100,9196.95,1.0,1.0,742.52,91.97
7926,68,6207.69,1.0,1.4706,742.31,91.29
17708,88,7992.77,2.0,2.2727,742.16,90.83
11479,71,7224.12,2.0,2.8169,741.47,101.75
29924,67,5312.77,1.0,1.4925,741.39,79.3
39314,95,8076.01,2.0,2.1053,741.33,85.01
26453,117,10617.24,3.0,2.5641,741.27,90.75
48313,66,7278.05,2.0,3.0303,741.2,110.27
36281,60,5044.72,3.0,5.0,741.11,84.08
33997,97,10404.26,3.0,3.0928,741.09,107.26
13141,29,2894.96,1.0,3.4483,741.07,99.83
17796,42,3969.29,2.0,4.7619,741.0,94.51
7722,29,4126.36,3.0,10.3448,741.0,142.29
27969,28,3631.64,2.0,7.1429,740.97,129.7
34760,58,6867.97,3.0,5.1724,740.71,118.41
26144,59,6144.34,1.0,1.6949,740.54,104.14
38496,57,6024.52,2.0,3.5088,740.5,105.69
35741,73,6993.09,2.0,2.7397,740.49,95.8
1977,64,8409.49,1.0,1.5625,740.44,131.4
21945,32,4211.28,2.0,6.25,740.29,131.6
26627,65,5815.12,1.0,1.5385,740.07,89.46
29387,73,7525.92,2.0,2.7397,740.06,103.09
36830,120,9183.18,2.0,1.6667,739.92,76.53
46377,63,5493.66,2.0,3.1746,739.91,87.2
27750,29,4191.87,3.0,10.3448,739.85,144.55
43022,103,8900.49,3.0,2.9126,739.44,86.41
17315,73,6800.29,2.0,2.7397,739.39,93.15
43885,111,9224.74,2.0,1.8018,739.11,83.11
9841,127,11626.91,1.0,0.7874,739.08,91.55
14399,145,11635.03,1.0,0.6897,739.05,80.24
10865,55,6474.26,2.0,3.6364,739.0,117.71
1775,90,8514.54,3.0,3.3333,738.96,94.61
7491,31,2587.68,1.0,3.2258,738.96,83.47
43929,42,3386.68,2.0,4.7619,738.94,80.64
22164,76,6398.83,1.0,1.3158,738.9,84.2
5857,84,6373.18,2.0,2.381,738.72,75.87
23347,58,5987.99,2.0,3.4483,738.62,103.24
26325,17,2098.07,2.0,11.7647,738.57,123.42
17076,75,7817.19,1.0,1.3333,738.48,104.23
31172,65,6424.95,1.0,1.5385,738.45,98.85
33035,84,8387.2,1.0,1.1905,738.44,99.85
43179,130,10840.58,2.0,1.5385,738.38,83.39
26365,88,9659.68,2.0,2.2727,738.24,109.77
3142,100,10500.59,2.0,2.0,738.16,105.01
8779,104,9551.47,2.0,1.9231,738.14,91.84
26405,61,5245.13,2.0,3.2787,737.91,85.99
16868,83,7542.06,2.0,2.4096,737.87,90.87
6782,154,11944.95,4.0,2.5974,737.81,77.56
28960,59,5872.09,2.0,3.3898,737.75,99.53
29402,27,2851.17,2.0,7.4074,737.48,105.6
41270,139,12686.71,4.0,2.8777,737.35,91.27
41045,49,4266.77,1.0,2.0408,737.28,87.08
8548,79,7192.8,3.0,3.7975,737.2,91.05
11802,35,4003.43,1.0,2.8571,737.19,114.38
20395,61,5626.15,1.0,1.6393,737.17,92.23
45522,101,9284.9,1.0,0.9901,737.1,91.93
15101,24,2936.46,2.0,8.3333,737.08,122.35
48832,90,8959.16,2.0,2.2222,737.02,99.55
32593,41,4112.03,2.0,4.878,736.92,100.29
21139,34,2971.51,1.0,2.9412,736.91,87.4
24404,62,6209.31,1.0,1.6129,736.88,100.15
45206,60,5010.62,1.0,1.6667,736.86,83.51
5451,66,6190.06,1.0,1.5152,736.85,93.79
25850,66,5526.34,2.0,3.0303,736.64,83.73
22158,86,7014.19,2.0,2.3256,736.43,81.56
48861,103,10317.08,2.0,1.9417,736.29,100.17
36365,59,6023.31,2.0,3.3898,736.25,102.09
31443,63,7418.51,1.0,1.5873,736.15,117.75
44902,93,9002.39,2.0,2.1505,736.13,96.8
7197,38,5014.75,1.0,2.6316,736.06,131.97
24012,70,8693.77,1.0,1.4286,736.01,124.2
42468,26,2773.36,1.0,3.8462,735.88,106.67
46313,31,4411.67,1.0,3.2258,735.73,142.31
42238,54,5214.15,2.0,3.7037,735.69,96.56
38006,54,4883.49,1.0,1.8519,735.67,90.44
5870,108,10831.94,2.0,1.8519,735.65,100.3
5424,99,10424.74,2.0,2.0202,735.62,105.3
36627,59,6708.31,1.0,1.6949,735.37,113.7
2023,34,3335.12,1.0,2.9412,735.31,98.09
49698,75,6113.17,2.0,2.6667,735.13,81.51
12937,69,7657.27,2.0,2.8986,735.1,110.97
34183,88,9446.89,2.0,2.2727,735.06,107.35
14401,139,13777.81,1.0,0.7194,734.89,99.12
10291,34,3190.88,1.0,2.9412,734.87,93.85
10547,69,6570.85,3.0,4.3478,734.81,95.23
42344,89,7015.12,2.0,2.2472,734.7,78.82
4223,89,7977.92,1.0,1.1236,734.57,89.64
38715,32,2880.09,1.0,3.125,734.51,90.0
36288,86,8335.05,1.0,1.1628,734.4,96.92
1865,103,8447.73,2.0,1.9417,734.37,82.02
9200,51,4597.57,1.0,1.9608,734.26,90.15
3735,73,8202.22,4.0,5.4795,734.18,112.36
43793,60,7280.0,2.0,3.3333,734.18,121.33
30567,89,9323.64,3.0,3.3708,734.17,104.76
4595,91,8383.94,2.0,2.1978,734.11,92.13
2776,101,9869.8,2.0,1.9802,734.1,97.72
39675,89,8350.75,3.0,3.3708,734.07,93.83
5665,66,6610.97,2.0,3.0303,734.0,100.17
9007,115,10293.93,2.0,1.7391,733.85,89.51
15596,66,5798.37,2.0,3.0303,733.64,87.85
20369,94,7537.72,2.0,2.1277,733.62,80.19
49062,65,6181.72,2.0,3.0769,733.53,95.1
39476,85,9040.81,2.0,2.3529,733.49,106.36
47083,64,6465.21,3.0,4.6875,733.48,101.02
26446,115,9704.82,2.0,1.7391,733.31,84.39
2567,95,8209.73,2.0,2.1053,733.27,86.42
21241,31,3696.86,1.0,3.2258,733.01,119.25
46106,53,6960.25,2.0,3.7736,732.97,131.33
49875,23,3481.33,1.0,4.3478,732.81,151.36
15349,82,7849.19,2.0,2.439,732.79,95.72
1026,65,6288.33,2.0,3.0769,732.75,96.74
9589,107,9678.91,1.0,0.9346,732.7,90.46
38410,82,6833.15,2.0,2.439,732.69,83.33
9617,63,5769.08,2.0,3.1746,732.67,91.57
34990,115,9998.39,2.0,1.7391,732.62,86.94
48898,30,2698.71,1.0,3.3333,732.57,89.96
13618,151,14535.14,2.0,1.3245,732.43,96.26
207,138,10743.43,2.0,1.4493,732.37,77.85
8890,61,6799.66,2.0,3.2787,732.04,111.47
1334,33,3869.49,2.0,6.0606,732.04,117.26
26915,87,9633.18,2.0,2.2989,731.98,110.73
42461,114,10614.45,3.0,2.6316,731.97,93.11
2298,86,9234.16,2.0,2.3256,731.48,107.37
8200,31,4056.36,1.0,3.2258,731.39,130.85
34875,27,2927.0,1.0,3.7037,731.35,108.41
31019,22,3387.98,1.0,4.5455,731.23,154.0
26720,50,5204.42,2.0,4.0,731.16,104.09
29580,31,2872.67,2.0,6.4516,731.14,92.67
20134,103,9813.89,2.0,1.9417,731.12,95.28
42530,60,7178.13,2.0,3.3333,731.07,119.64
27020,31,2989.54,2.0,6.4516,730.97,96.44
45887,60,5076.01,1.0,1.6667,730.91,84.6
30907,61,6688.77,2.0,3.2787,730.9,109.65
7350,105,11072.47,3.0,2.8571,730.83,105.45
21739,62,5931.97,2.0,3.2258,730.7,95.68
7962,65,5858.26,1.0,1.5385,730.66,90.13
43033,93,9842.19,2.0,2.1505,730.54,105.83
16014,93,9755.97,2.0,2.1505,730.44,104.9
31093,120,9899.02,1.0,0.8333,730.38,82.49
24873,56,6585.18,3.0,5.3571,730.33,117.59
10435,38,4953.02,1.0,2.6316,730.31,130.34
20105,38,3852.67,2.0,5.2632,729.99,101.39
43389,93,7974.29,1.0,1.0753,729.98,85.75
31386,105,10976.78,2.0,1.9048,729.73,104.54
49477,55,4027.86,2.0,3.6364,729.7,73.23
31183,156,12594.56,3.0,1.9231,729.6,80.73
46673,71,6465.24,2.0,2.8169,729.59,91.06
45496,28,3464.49,1.0,3.5714,729.59,123.73
21898,65,6561.53,2.0,3.0769,729.51,100.95
19614,104,9661.99,1.0,0.9615,729.39,92.9
37182,30,2727.95,1.0,3.3333,729.37,90.93
31249,32,3004.49,1.0,3.125,729.23,93.89
24917,65,7928.91,2.0,3.0769,729.19,121.98
29571,125,9510.44,2.0,1.6,729.16,76.08
40334,30,3536.81,1.0,3.3333,728.86,117.89
33252,104,10274.01,2.0,1.9231,728.85,98.79
2451,63,6694.04,2.0,3.1746,728.83,106.25
1255,66,5243.38,2.0,3.0303,728.61,79.45
41361,94,9198.94,2.0,2.1277,728.59,97.86
43915,119,9949.25,2.0,1.6807,728.58,83.61
21786,77,6949.73,2.0,2.5974,728.57,90.26
32294,144,13920.26,2.0,1.3889,728.34,96.67
30889,61,5858.0,1.0,1.6393,728.31,96.03
19833,103,9095.68,2.0,1.9417,728.28,88.31
30034,42,5339.11,2.0,4.7619,728.24,127.12
36064,97,8249.77,1.0,1.0309,728.16,85.05
1008,99,8441.76,3.0,3.0303,728.13,85.27
39276,41,4171.47,2.0,4.878,728.13,101.74
2714,61,5728.43,2.0,3.2787,728.07,93.91
41056,99,7212.07,2.0,2.0202,727.93,72.85
5321,100,9231.82,2.0,2.0,727.54,92.32
44396,59,5744.87,1.0,1.6949,727.54,97.37
48408,32,3482.09,2.0,6.25,727.52,108.82
14212,58,5987.42,2.0,3.4483,727.36,103.23
19503,52,5976.74,1.0,1.9231,727.32,114.94
27315,31,2796.62,1.0,3.2258,727.21,90.21
27690,104,9757.64,2.0,1.9231,727.12,93.82
26824,29,3628.08,2.0,6.8966,727.07,125.11
45775,34,3315.26,2.0,5.8824,727.05,97.51
46049,33,3715.2,1.0,3.0303,726.96,112.58
30880,86,8110.68,3.0,3.4884,726.83,94.31
3897,58,4886.52,2.0,3.4483,726.83,84.25
12855,34,3626.82,2.0,5.8824,726.73,106.67
9806,38,4141.9,2.0,5.2632,726.69,109.0
32647,64,5146.93,1.0,1.5625,726.68,80.42
16721,98,9097.96,2.0,2.0408,726.5,92.84
44971,34,3483.52,1.0,2.9412,726.43,102.46
41190,65,7091.89,2.0,3.0769,726.4,109.11
36985,31,2887.45,1.0,3.2258,726.32,93.14
11895,167,15873.96,3.0,1.7964,726.29,95.05
37014,93,8321.38,2.0,2.1505,726.19,89.48
35279,105,9678.85,2.0,1.9048,726.19,92.18
33081,41,4137.52,2.0,4.878,726.16,100.92
41636,83,8139.1,2.0,2.4096,726.06,98.06
40662,92,8773.13,2.0,2.1739,726.03,95.36
31669,40,4050.66,1.0,2.5,726.02,101.27
7863,58,5690.01,2.0,3.4483,725.94,98.1
41628,72,7120.64,2.0,2.7778,725.86,98.9
46796,102,8233.78,3.0,2.9412,725.71,80.72
45979,59,6481.74,2.0,3.3898,725.56,109.86
14838,46,5513.35,2.0,4.3478,725.46,119.86
24580,34,4292.28,2.0,5.8824,725.38,126.24
48999,62,6433.83,1.0,1.6129,725.36,103.77
13689,60,5399.04,1.0,1.6667,725.29,89.98
46304,119,12124.13,2.0,1.6807,725.27,101.88
45710,62,6215.84,2.0,3.2258,725.19,100.26
19234,72,7419.59,3.0,4.1667,725.1,103.05
2558,99,9617.75,2.0,2.0202,725.08,97.15
23371,77,7719.54,2.0,2.5974,724.93,100.25
10565,59,4613.79,1.0,1.6949,724.93,78.2
34668,30,3469.37,2.0,6.6667,724.83,115.65
32566,34,3354.81,1.0,2.9412,724.82,98.67
29274,36,4072.72,2.0,5.5556,724.74,113.13
43159,32,3497.31,1.0,3.125,724.69,109.29
19736,51,5506.34,2.0,3.9216,724.55,107.97
49684,59,5944.96,2.0,3.3898,724.34,100.76
48347,60,5779.27,2.0,3.3333,724.22,96.32
49005,60,5433.65,2.0,3.3333,723.96,90.56
45104,93,10505.97,2.0,2.1505,723.95,112.97
26258,27,4118.73,1.0,3.7037,723.95,152.55
44913,63,6272.34,2.0,3.1746,723.82,99.56
7806,54,6988.37,2.0,3.7037,723.82,129.41
39325,113,9288.32,2.0,1.7699,723.79,82.2
1126,179,15102.64,2.0,1.1173,723.6,84.37
32875,86,8059.29,2.0,2.3256,723.57,93.71
21592,41,4096.51,2.0,4.878,723.51,99.91
13193,25,2600.62,1.0,4.0,723.36,104.02
1306,53,6065.56,2.0,3.7736,723.27,114.44
34780,33,2829.71,1.0,3.0303,723.26,85.75
49148,27,3267.01,2.0,7.4074,723.24,121.0
5690,96,9820.27,2.0,2.0833,723.23,102.29
32241,34,3628.64,2.0,5.8824,723.1,106.72
39606,93,9116.77,3.0,3.2258,723.03,98.03
47397,108,10333.18,3.0,2.7778,722.83,95.68
14985,134,12002.52,2.0,1.4925,722.67,89.57
46046,81,7272.95,2.0,2.4691,722.61,89.79
31298,61,5995.9,2.0,3.2787,722.5,98.29
37341,35,3472.07,2.0,5.7143,722.25,99.2
27411,30,3569.95,1.0,3.3333,722.2,119.0
48728,31,4656.94,1.0,3.2258,722.18,150.22
32501,58,6211.69,1.0,1.7241,721.95,107.1
41273,62,6323.54,2.0,3.2258,721.79,101.99
8563,29,3177.16,1.0,3.4483,721.71,109.56
34089,28,2658.63,1.0,3.5714,721.68,94.95
15640,100,10458.12,2.0,2.0,721.56,104.58
21335,92,8651.64,2.0,2.1739,721.5,94.04
49080,31,3529.05,1.0,3.2258,721.39,113.84
39070,162,13040.02,3.0,1.8519,721.22,80.49
26714,129,10865.3,1.0,0.7752,720.86,84.23
28173,76,7076.41,2.0,2.6316,720.62,93.11
17637,70,6087.03,2.0,2.8571,720.54,86.96
11473,26,3309.56,2.0,7.6923,720.5,127.29
29166,62,6006.02,1.0,1.6129,720.17,96.87
39280,29,3747.3,2.0,6.8966,720.16,129.22
38367,32,3150.3,1.0,3.125,720.0,98.45
43972,65,6079.86,1.0,1.5385,719.98,93.54
10598,24,2631.96,2.0,8.3333,719.91,109.67
38679,65,6950.34,2.0,3.0769,719.91,106.93
18853,94,8972.88,2.0,2.1277,719.85,95.46
24570,107,9611.2,2.0,1.8692,719.78,89.82
43815,31,2924.93,1.0,3.2258,719.78,94.35
37596,32,3653.97,1.0,3.125,719.71,114.19
6680,105,9600.62,2.0,1.9048,719.63,91.43
9453,92,9125.27,3.0,3.2609,719.63,99.19
9048,90,7663.8,1.0,1.1111,719.61,85.15
25086,32,3774.24,3.0,9.375,719.42,117.95
8694,56,6194.64,1.0,1.7857,719.41,110.62
31096,27,3947.01,2.0,7.4074,719.35,146.19
25260,95,8415.3,2.0,2.1053,719.29,88.58
11719,65,5736.43,1.0,1.5385,719.25,88.25
48681,146,13796.26,2.0,1.3699,719.2,94.49
6794,106,8667.87,2.0,1.8868,719.2,81.77
23960,29,4096.86,1.0,3.4483,719.12,141.27
38349,110,9101.95,2.0,1.8182,719.1,82.74
22494,60,6574.73,1.0,1.6667,719.1,109.58
12734,31,2624.13,1.0,3.2258,718.99,84.65
31154,28,3123.15,1.0,3.5714,718.98,111.54
5447,98,9112.83,3.0,3.0612,718.8,92.99
17116,99,9729.79,2.0,2.0202,718.71,98.28
